,tweet_id,name,verified,created_at,retweet_count,favorite_count,followers_count,hashtags,text,clean_text,textblob_sentiment,textblob_summary,vader_sentiment_pos,vader_sentiment_neg,vader_sentiment_neu,vader_sentiment_compound,vader_summary
2682,671,Blockworks,True,2022-03-09 15:19:05+00:00,1986,10705,265245,"[{'text': 'Bitcoin', 'indices': [54, 62]}]",JUST IN: Dubai approves a law to regulate and promote #Bitcoin and crypto,"['dubai', 'approves', 'law', 'regulate', 'promote', 'bitcoin', 'crypto']",0.0,Neutral,0.515,0.0,0.485,0.6486,Positive
2683,672,Lark Davis,True,2022-03-09 21:24:33+00:00,113,954,916794,"[{'text': 'bitcoin', 'indices': [11, 19]}]","Imagine if #bitcoin just ranges inside this triangle for the next few months. 

Personally I would love it. https://t.co/dbLboolXOf","['imagine', 'bitcoin', 'range', 'inside', 'triangle', 'next', 'month', 'personally', 'would', 'love', 'httpstcodblboolxof']",0.16666666666666666,Positive,0.296,0.0,0.704,0.6369,Positive
2687,676,Poloniex Exchange,True,2022-03-09 20:41:57+00:00,37,150,454816,[],"""Poloniex has upheld the highest standard in safeguarding crypto assets for our clients with a proven track record… https://t.co/BdrgXXgssE","['poloniex', 'upheld', 'highest', 'standard', 'safeguarding', 'crypto', 'asset', 'client', 'proven', 'track', 'record', 'httpstcobdrgxxgsse']",0.0,Neutral,0.315,0.0,0.685,0.5574,Positive
2689,678,Bitfarms,True,2022-03-09 18:41:05+00:00,33,162,23168,"[{'text': 'VamosArgentina', 'indices': [0, 15]}, {'text': 'Bitcoin', 'indices': [85, 93]}]","#VamosArgentina! 🇦🇷

The new facility in Argentina 🇦🇷 will greatly expand our global #Bitcoin mining production at… https://t.co/CZVHYodgva","['', 'vamosargentina', 'new', 'facility', 'argentina', 'greatly', 'expand', 'global', 'bitcoin', 'mining', 'production', 'httpstcoczvhyodgva']",0.31212121212121213,Positive,0.206,0.0,0.794,0.3804,Positive
2695,684,Crypto Rover,True,2022-03-09 11:03:59+00:00,34,178,68907,"[{'text': 'Bitcoin', 'indices': [0, 8]}]","#Bitcoin keeps forming higher lows on the Daily. 

If we break the $45,200 resistance this time. It's game on for t… https://t.co/WHtu7xrseL","['', 'bitcoin', 'keep', 'forming', 'higher', 'low', 'daily', 'break', '45200', 'resistance', 'time', 'game', 'httpstcowhtu7xrsel']",-0.037500000000000006,Negative,0.0,0.16,0.84,-0.2732,Negative
2697,686,coindesk JAPAN,True,2022-03-09 06:07:06+00:00,28,65,20592,"[{'text': 'coindeskjapan', 'indices': [30, 44]}, {'text': 'ジャネット・イエレン', 'indices': [45, 56]}, {'text': 'ステーブルコイン', 'indices': [57, 66]}, {'text': 'ビットコイン', 'indices': [67, 74]}, {'text': 'BTC', 'indices': [75, 79]}]",ビットコインが急上昇、イエレン財務長官の声明を誤って公開か #coindeskjapan #ジャネット・イエレン #ステーブルコイン #ビットコイン #BTC  https://t.co/caemrubaTM,"['ビットコインが急上昇', 'イエレン財務長官の声明を誤って公開か', 'coindeskjapan', 'ジャネット', 'イエレン', 'ステーブルコイン', 'ビットコイン', 'btc', 'httpstcocaemrubatm']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
2702,691,"Matt Kohrs (🦍,🦍)",True,2022-03-09 18:07:17+00:00,23,305,163681,"[{'text': 'Bitcoin', 'indices': [77, 85]}, {'text': 'Ethereum', 'indices': [86, 95]}]","Crypto shorts got burned to the tune of almost $100 Million today. Awkward.

#Bitcoin #Ethereum","['crypto', 'short', 'got', 'burned', 'tune', 'almost', '100', 'million', 'today', 'awkward', 'bitcoin', 'ethereum']",-0.3,Negative,0.0,0.127,0.873,-0.1531,Negative
2705,694,BYBIT 🦍,True,2022-03-09 09:24:41+00:00,26,120,1337853,"[{'text': 'Bitcoin', 'indices': [31, 39]}, {'text': 'Ethereum', 'indices': [44, 53]}]","💸 The transactions fees on the #Bitcoin and #Ethereum networks have hit multi-month lows. 

📈 A leaked statement by… https://t.co/EedfzWugxt","['', 'transaction', 'fee', 'bitcoin', 'ethereum', 'network', 'hit', 'multimonth', 'low', 'leaked', 'statement', 'httpstcoeedfzwugxt']",0.0,Neutral,0.0,0.328,0.672,-0.5267,Negative
2706,695,Crypto Rover,True,2022-03-09 10:33:56+00:00,37,306,68907,"[{'text': 'Bitcoin', 'indices': [0, 8]}, {'text': 'Ethereum', 'indices': [33, 42]}]","#Bitcoin will hit $100,000 &amp; #Ethereum will hit $10,000 in 2022.","['', 'bitcoin', 'hit', '100000', 'amp', 'ethereum', 'hit', '10000', '2022']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
2727,1,Watcher.Guru,True,2022-03-10 10:11:00+00:00,435,2345,708062,"[{'text': 'Bitcoin', 'indices': [70, 78]}, {'text': 'cryptocurrency', 'indices': [83, 98]}]",FUN FACT: Over 40 million people in the United States are invested in #Bitcoin and #cryptocurrency .,"['fun', 'fact', '40', 'million', 'people', 'united', 'state', 'invested', 'bitcoin', 'cryptocurrency', '']",0.3,Positive,0.433,0.0,0.567,0.7269,Positive
2728,2,Bitcoin News,True,2022-03-10 09:33:10+00:00,310,1148,2437100,[],"""This is an affirmation that crypto is here to stay … this does feel like it could be a turning point,"" said Garlin… https://t.co/sCpefbABsx","['affirmation', 'crypto', 'stay', 'feel', 'like', 'could', 'turning', 'point', 'said', 'garlin', 'httpstcoscpefbabsx']",0.0,Neutral,0.2,0.0,0.8,0.3612,Positive
2730,4,Watcher.Guru,True,2022-03-10 16:37:46+00:00,124,834,708062,"[{'text': 'Bitcoin', 'indices': [80, 88]}, {'text': 'cryptocurrency', 'indices': [95, 110]}]",JUST IN: 🇪🇪 Estonian Prime Minister has urged US Secretary of State to restrict #Bitcoin &amp; #cryptocurrency to preve… https://t.co/tX9WYi610p,"['estonian', 'prime', 'minister', 'urged', 'u', 'secretary', 'state', 'restrict', 'bitcoin', 'amp', 'cryptocurrency', 'preve', 'httpstcotx9wyi610p']",0.0,Neutral,0.0,0.191,0.809,-0.3818,Negative
2732,6,Bitcoin News,True,2022-03-10 11:31:19+00:00,111,383,2437100,"[{'text': 'crypto', 'indices': [84, 91]}]","Robert Kiyosaki has warned that ""We are in biggest bubble in world history” and all #crypto will be seized.… https://t.co/6yHDOfurIT","['robert', 'kiyosaki', 'warned', 'biggest', 'bubble', 'world', 'history', 'crypto', 'seized', 'httpstco6yhdofurit']",0.0,Neutral,0.0,0.189,0.811,-0.2732,Negative
2733,7,Bitcoin News,True,2022-03-10 00:33:08+00:00,228,725,2437100,[],"Biden’s executive order shows that ""the federal government sees cryptocurrency as a legitimate, serious, and import… https://t.co/lJZ4IrZr6c","['biden', 'executive', 'order', 'show', 'federal', 'government', 'see', 'cryptocurrency', 'legitimate', 'serious', 'import', 'httpstcoljz4irzr6c']",-0.3333333333333333,Negative,0.0,0.106,0.894,-0.0772,Negative
2734,8,David Gokhshtein,True,2022-03-10 21:54:46+00:00,40,313,610961,"[{'text': 'bitcoin', 'indices': [12, 20]}, {'text': 'cryptocurrency', 'indices': [25, 40]}]",If you love #bitcoin and #cryptocurrency in general — we want you to come work at @gokhshteinmedia.,"['love', 'bitcoin', 'cryptocurrency', 'general', 'want', 'come', 'work', 'gokhshteinmedia']",0.275,Positive,0.478,0.0,0.522,0.6705,Positive
2735,9,Klever,True,2022-03-10 08:48:37+00:00,54,152,269605,"[{'text': 'JoeBiden', 'indices': [0, 9]}, {'text': 'crypto', 'indices': [47, 54]}, {'text': 'news', 'indices': [86, 91]}]","#JoeBiden signs an executive order calling for #crypto policies. Positive or Negative #news? 

Read more in… https://t.co/Ur2a6v8Xh7","['', 'joebiden', 'sign', 'executive', 'order', 'calling', 'crypto', 'policy', 'positive', 'negative', 'news', 'read', 'httpstcour2a6v8xh7']",-0.03636363636363636,Negative,0.208,0.214,0.578,-0.0258,Neutral
2737,11,Wirex,True,2022-03-10 12:00:53+00:00,22,44,40804,"[{'text': 'cryptocurrency', 'indices': [39, 54]}, {'text': 'SOL', 'indices': [70, 74]}, {'text': 'WIN', 'indices': [89, 93]}, {'text': 'WXT', 'indices': [101, 105]}]","Share your thoughts on the 9th biggest #cryptocurrency by market cap, #SOL, and be in to #WIN $10 in #WXT ☀️

1️⃣Fo… https://t.co/wX1qKYO0Js","['share', 'thought', '9th', 'biggest', 'cryptocurrency', 'market', 'cap', 'sol', 'win', '10', 'wxt', '1', 'fo', 'httpstcowx1qkyo0js']",0.8,Positive,0.353,0.0,0.647,0.7184,Positive
2739,13,Watcher.Guru,True,2022-03-10 10:11:00+00:00,435,2345,708062,"[{'text': 'Bitcoin', 'indices': [70, 78]}, {'text': 'cryptocurrency', 'indices': [83, 98]}]",FUN FACT: Over 40 million people in the United States are invested in #Bitcoin and #cryptocurrency .,"['fun', 'fact', '40', 'million', 'people', 'united', 'state', 'invested', 'bitcoin', 'cryptocurrency', '']",0.3,Positive,0.433,0.0,0.567,0.7269,Positive
2740,14,Bitcoin News,True,2022-03-10 09:33:10+00:00,310,1148,2437100,[],"""This is an affirmation that crypto is here to stay … this does feel like it could be a turning point,"" said Garlin… https://t.co/sCpefbABsx","['affirmation', 'crypto', 'stay', 'feel', 'like', 'could', 'turning', 'point', 'said', 'garlin', 'httpstcoscpefbabsx']",0.0,Neutral,0.2,0.0,0.8,0.3612,Positive
2742,16,Watcher.Guru,True,2022-03-10 16:37:46+00:00,124,834,708062,"[{'text': 'Bitcoin', 'indices': [80, 88]}, {'text': 'cryptocurrency', 'indices': [95, 110]}]",JUST IN: 🇪🇪 Estonian Prime Minister has urged US Secretary of State to restrict #Bitcoin &amp; #cryptocurrency to preve… https://t.co/tX9WYi610p,"['estonian', 'prime', 'minister', 'urged', 'u', 'secretary', 'state', 'restrict', 'bitcoin', 'amp', 'cryptocurrency', 'preve', 'httpstcotx9wyi610p']",0.0,Neutral,0.0,0.191,0.809,-0.3818,Negative
2744,18,Bitcoin News,True,2022-03-10 11:31:19+00:00,111,383,2437100,"[{'text': 'crypto', 'indices': [84, 91]}]","Robert Kiyosaki has warned that ""We are in biggest bubble in world history” and all #crypto will be seized.… https://t.co/6yHDOfurIT","['robert', 'kiyosaki', 'warned', 'biggest', 'bubble', 'world', 'history', 'crypto', 'seized', 'httpstco6yhdofurit']",0.0,Neutral,0.0,0.189,0.811,-0.2732,Negative
2745,19,Bitcoin News,True,2022-03-10 00:33:08+00:00,228,725,2437100,[],"Biden’s executive order shows that ""the federal government sees cryptocurrency as a legitimate, serious, and import… https://t.co/lJZ4IrZr6c","['biden', 'executive', 'order', 'show', 'federal', 'government', 'see', 'cryptocurrency', 'legitimate', 'serious', 'import', 'httpstcoljz4irzr6c']",-0.3333333333333333,Negative,0.0,0.106,0.894,-0.0772,Negative
2746,20,David Gokhshtein,True,2022-03-10 21:54:46+00:00,40,313,610961,"[{'text': 'bitcoin', 'indices': [12, 20]}, {'text': 'cryptocurrency', 'indices': [25, 40]}]",If you love #bitcoin and #cryptocurrency in general — we want you to come work at @gokhshteinmedia.,"['love', 'bitcoin', 'cryptocurrency', 'general', 'want', 'come', 'work', 'gokhshteinmedia']",0.275,Positive,0.478,0.0,0.522,0.6705,Positive
2747,21,Klever,True,2022-03-10 08:48:37+00:00,54,152,269605,"[{'text': 'JoeBiden', 'indices': [0, 9]}, {'text': 'crypto', 'indices': [47, 54]}, {'text': 'news', 'indices': [86, 91]}]","#JoeBiden signs an executive order calling for #crypto policies. Positive or Negative #news? 

Read more in… https://t.co/Ur2a6v8Xh7","['', 'joebiden', 'sign', 'executive', 'order', 'calling', 'crypto', 'policy', 'positive', 'negative', 'news', 'read', 'httpstcour2a6v8xh7']",-0.03636363636363636,Negative,0.208,0.214,0.578,-0.0258,Neutral
2749,23,Wirex,True,2022-03-10 12:00:53+00:00,22,44,40804,"[{'text': 'cryptocurrency', 'indices': [39, 54]}, {'text': 'SOL', 'indices': [70, 74]}, {'text': 'WIN', 'indices': [89, 93]}, {'text': 'WXT', 'indices': [101, 105]}]","Share your thoughts on the 9th biggest #cryptocurrency by market cap, #SOL, and be in to #WIN $10 in #WXT ☀️

1️⃣Fo… https://t.co/wX1qKYO0Js","['share', 'thought', '9th', 'biggest', 'cryptocurrency', 'market', 'cap', 'sol', 'win', '10', 'wxt', '1', 'fo', 'httpstcowx1qkyo0js']",0.8,Positive,0.353,0.0,0.647,0.7184,Positive
2750,24,Watcher.Guru,True,2022-03-10 12:51:01+00:00,362,2111,708062,"[{'text': 'Bitcoin', 'indices': [49, 57]}, {'text': 'crypto', 'indices': [62, 69]}]",JUST IN: Goldman Sachs is looking into providing #Bitcoin and #crypto directly to customers!,"['goldman', 'sachs', 'looking', 'providing', 'bitcoin', 'crypto', 'directly', 'customer']",0.1,Positive,0.0,0.0,1.0,0.0,Neutral
2751,25,KUCOIN,True,2022-03-10 12:46:00+00:00,663,3607,1564890,"[{'text': 'crypto', 'indices': [45, 52]}]",What's the best way to get passive income in #crypto?,"['whats', 'best', 'way', 'get', 'passive', 'income', 'crypto']",1.0,Positive,0.545,0.0,0.455,0.7184,Positive
2752,26,Bitcoin News,True,2022-03-10 09:33:10+00:00,310,1148,2437100,[],"""This is an affirmation that crypto is here to stay … this does feel like it could be a turning point,"" said Garlin… https://t.co/sCpefbABsx","['affirmation', 'crypto', 'stay', 'feel', 'like', 'could', 'turning', 'point', 'said', 'garlin', 'httpstcoscpefbabsx']",0.0,Neutral,0.2,0.0,0.8,0.3612,Positive
2753,27,Lark Davis,True,2022-03-10 21:44:46+00:00,236,2073,916793,"[{'text': 'bitcoin', 'indices': [109, 117]}, {'text': 'crypto', 'indices': [118, 125]}]",The grand irony of markets is that everyone wants to buy the tops and few want to accumulate during bottoms. #bitcoin #crypto,"['grand', 'irony', 'market', 'everyone', 'want', 'buy', 'top', 'want', 'accumulate', 'bottom', 'bitcoin', 'crypto']",0.5,Positive,0.474,0.077,0.449,0.6369,Positive
2754,28,The Moon,True,2022-03-10 18:28:12+00:00,238,1358,1013021,"[{'text': 'Bitcoin', 'indices': [39, 47]}, {'text': 'crypto', 'indices': [52, 59]}]",BREAKING: Stripe announces support for #Bitcoin and #crypto payments!,"['breaking', 'stripe', 'announces', 'support', 'bitcoin', 'crypto', 'payment']",0.0,Neutral,0.31,0.0,0.69,0.4019,Positive
2755,29,The Moon,True,2022-03-10 06:50:48+00:00,317,2181,1013021,"[{'text': 'crypto', 'indices': [45, 52]}]",What’s the best opportunity to make money in #crypto right now?,"['best', 'opportunity', 'make', 'money', 'crypto', 'right']",0.6428571428571428,Positive,0.636,0.0,0.364,0.7906,Positive
2756,30,Watcher.Guru,True,2022-03-10 04:59:07+00:00,317,2351,708062,"[{'text': 'crypto', 'indices': [51, 58]}]",JUST IN: $120 million has been liquidated from the #crypto market in the past 12 hours.,"['120', 'million', 'liquidated', 'crypto', 'market', 'past', '12', 'hour']",-0.25,Negative,0.0,0.0,1.0,0.0,Neutral
2761,35,Bitcoin News,True,2022-03-10 11:31:19+00:00,111,383,2437100,"[{'text': 'crypto', 'indices': [84, 91]}]","Robert Kiyosaki has warned that ""We are in biggest bubble in world history” and all #crypto will be seized.… https://t.co/6yHDOfurIT","['robert', 'kiyosaki', 'warned', 'biggest', 'bubble', 'world', 'history', 'crypto', 'seized', 'httpstco6yhdofurit']",0.0,Neutral,0.0,0.189,0.811,-0.2732,Negative
2766,40,Watcher.Guru,True,2022-03-10 10:11:00+00:00,435,2345,708062,"[{'text': 'Bitcoin', 'indices': [70, 78]}, {'text': 'cryptocurrency', 'indices': [83, 98]}]",FUN FACT: Over 40 million people in the United States are invested in #Bitcoin and #cryptocurrency .,"['fun', 'fact', '40', 'million', 'people', 'united', 'state', 'invested', 'bitcoin', 'cryptocurrency', '']",0.3,Positive,0.433,0.0,0.567,0.7269,Positive
2767,41,Bitcoin News,True,2022-03-10 09:33:10+00:00,310,1148,2437100,[],"""This is an affirmation that crypto is here to stay … this does feel like it could be a turning point,"" said Garlin… https://t.co/sCpefbABsx","['affirmation', 'crypto', 'stay', 'feel', 'like', 'could', 'turning', 'point', 'said', 'garlin', 'httpstcoscpefbabsx']",0.0,Neutral,0.2,0.0,0.8,0.3612,Positive
2769,43,Watcher.Guru,True,2022-03-10 16:37:46+00:00,124,834,708062,"[{'text': 'Bitcoin', 'indices': [80, 88]}, {'text': 'cryptocurrency', 'indices': [95, 110]}]",JUST IN: 🇪🇪 Estonian Prime Minister has urged US Secretary of State to restrict #Bitcoin &amp; #cryptocurrency to preve… https://t.co/tX9WYi610p,"['estonian', 'prime', 'minister', 'urged', 'u', 'secretary', 'state', 'restrict', 'bitcoin', 'amp', 'cryptocurrency', 'preve', 'httpstcotx9wyi610p']",0.0,Neutral,0.0,0.191,0.809,-0.3818,Negative
2771,45,Bitcoin News,True,2022-03-10 11:31:19+00:00,111,383,2437100,"[{'text': 'crypto', 'indices': [84, 91]}]","Robert Kiyosaki has warned that ""We are in biggest bubble in world history” and all #crypto will be seized.… https://t.co/6yHDOfurIT","['robert', 'kiyosaki', 'warned', 'biggest', 'bubble', 'world', 'history', 'crypto', 'seized', 'httpstco6yhdofurit']",0.0,Neutral,0.0,0.189,0.811,-0.2732,Negative
2772,46,Bitcoin News,True,2022-03-10 00:33:08+00:00,228,725,2437100,[],"Biden’s executive order shows that ""the federal government sees cryptocurrency as a legitimate, serious, and import… https://t.co/lJZ4IrZr6c","['biden', 'executive', 'order', 'show', 'federal', 'government', 'see', 'cryptocurrency', 'legitimate', 'serious', 'import', 'httpstcoljz4irzr6c']",-0.3333333333333333,Negative,0.0,0.106,0.894,-0.0772,Negative
2773,47,David Gokhshtein,True,2022-03-10 21:54:46+00:00,40,313,610961,"[{'text': 'bitcoin', 'indices': [12, 20]}, {'text': 'cryptocurrency', 'indices': [25, 40]}]",If you love #bitcoin and #cryptocurrency in general — we want you to come work at @gokhshteinmedia.,"['love', 'bitcoin', 'cryptocurrency', 'general', 'want', 'come', 'work', 'gokhshteinmedia']",0.275,Positive,0.478,0.0,0.522,0.6705,Positive
2774,48,Klever,True,2022-03-10 08:48:37+00:00,54,152,269605,"[{'text': 'JoeBiden', 'indices': [0, 9]}, {'text': 'crypto', 'indices': [47, 54]}, {'text': 'news', 'indices': [86, 91]}]","#JoeBiden signs an executive order calling for #crypto policies. Positive or Negative #news? 

Read more in… https://t.co/Ur2a6v8Xh7","['', 'joebiden', 'sign', 'executive', 'order', 'calling', 'crypto', 'policy', 'positive', 'negative', 'news', 'read', 'httpstcour2a6v8xh7']",-0.03636363636363636,Negative,0.208,0.214,0.578,-0.0258,Neutral
2776,50,Wirex,True,2022-03-10 12:00:53+00:00,22,44,40804,"[{'text': 'cryptocurrency', 'indices': [39, 54]}, {'text': 'SOL', 'indices': [70, 74]}, {'text': 'WIN', 'indices': [89, 93]}, {'text': 'WXT', 'indices': [101, 105]}]","Share your thoughts on the 9th biggest #cryptocurrency by market cap, #SOL, and be in to #WIN $10 in #WXT ☀️

1️⃣Fo… https://t.co/wX1qKYO0Js","['share', 'thought', '9th', 'biggest', 'cryptocurrency', 'market', 'cap', 'sol', 'win', '10', 'wxt', '1', 'fo', 'httpstcowx1qkyo0js']",0.8,Positive,0.353,0.0,0.647,0.7184,Positive
2777,51,Watcher.Guru,True,2022-03-10 12:51:01+00:00,362,2111,708062,"[{'text': 'Bitcoin', 'indices': [49, 57]}, {'text': 'crypto', 'indices': [62, 69]}]",JUST IN: Goldman Sachs is looking into providing #Bitcoin and #crypto directly to customers!,"['goldman', 'sachs', 'looking', 'providing', 'bitcoin', 'crypto', 'directly', 'customer']",0.1,Positive,0.0,0.0,1.0,0.0,Neutral
2778,52,KUCOIN,True,2022-03-10 12:46:00+00:00,663,3607,1564890,"[{'text': 'crypto', 'indices': [45, 52]}]",What's the best way to get passive income in #crypto?,"['whats', 'best', 'way', 'get', 'passive', 'income', 'crypto']",1.0,Positive,0.545,0.0,0.455,0.7184,Positive
2779,53,Bitcoin News,True,2022-03-10 09:33:10+00:00,310,1148,2437100,[],"""This is an affirmation that crypto is here to stay … this does feel like it could be a turning point,"" said Garlin… https://t.co/sCpefbABsx","['affirmation', 'crypto', 'stay', 'feel', 'like', 'could', 'turning', 'point', 'said', 'garlin', 'httpstcoscpefbabsx']",0.0,Neutral,0.2,0.0,0.8,0.3612,Positive
2780,54,Lark Davis,True,2022-03-10 21:44:46+00:00,236,2073,916793,"[{'text': 'bitcoin', 'indices': [109, 117]}, {'text': 'crypto', 'indices': [118, 125]}]",The grand irony of markets is that everyone wants to buy the tops and few want to accumulate during bottoms. #bitcoin #crypto,"['grand', 'irony', 'market', 'everyone', 'want', 'buy', 'top', 'want', 'accumulate', 'bottom', 'bitcoin', 'crypto']",0.5,Positive,0.474,0.077,0.449,0.6369,Positive
2781,55,The Moon,True,2022-03-10 18:28:12+00:00,238,1358,1013021,"[{'text': 'Bitcoin', 'indices': [39, 47]}, {'text': 'crypto', 'indices': [52, 59]}]",BREAKING: Stripe announces support for #Bitcoin and #crypto payments!,"['breaking', 'stripe', 'announces', 'support', 'bitcoin', 'crypto', 'payment']",0.0,Neutral,0.31,0.0,0.69,0.4019,Positive
2782,56,The Moon,True,2022-03-10 06:50:48+00:00,317,2181,1013021,"[{'text': 'crypto', 'indices': [45, 52]}]",What’s the best opportunity to make money in #crypto right now?,"['best', 'opportunity', 'make', 'money', 'crypto', 'right']",0.6428571428571428,Positive,0.636,0.0,0.364,0.7906,Positive
2783,57,Watcher.Guru,True,2022-03-10 04:59:07+00:00,317,2351,708062,"[{'text': 'crypto', 'indices': [51, 58]}]",JUST IN: $120 million has been liquidated from the #crypto market in the past 12 hours.,"['120', 'million', 'liquidated', 'crypto', 'market', 'past', '12', 'hour']",-0.25,Negative,0.0,0.0,1.0,0.0,Neutral
2788,62,Bitcoin News,True,2022-03-10 11:31:19+00:00,111,383,2437100,"[{'text': 'crypto', 'indices': [84, 91]}]","Robert Kiyosaki has warned that ""We are in biggest bubble in world history” and all #crypto will be seized.… https://t.co/6yHDOfurIT","['robert', 'kiyosaki', 'warned', 'biggest', 'bubble', 'world', 'history', 'crypto', 'seized', 'httpstco6yhdofurit']",0.0,Neutral,0.0,0.189,0.811,-0.2732,Negative
2792,66,Watcher.Guru,True,2022-03-10 17:32:57+00:00,2135,9168,708062,"[{'text': 'Dogecoin', 'indices': [58, 67]}]",BREAKING: AMC Theaters officially accepts Shiba Inu &amp; #Dogecoin as online payment methods.,"['breaking', 'amc', 'theater', 'officially', 'accepts', 'shiba', 'inu', 'amp', 'dogecoin', 'online', 'payment', 'method']",0.0,Neutral,0.173,0.0,0.827,0.3182,Positive
2793,67,Matt Wallace,True,2022-03-10 19:40:57+00:00,356,3647,541693,"[{'text': 'Dogecoin', 'indices': [25, 34]}]",Just bought a house with #Dogecoin!!! :) https://t.co/lSAIz1ihng,"['bought', 'house', 'dogecoin', 'httpstcolsaiz1ihng']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
2794,68,Shibetoshi Nakamoto,True,2022-03-10 18:30:24+00:00,270,1109,1194542,"[{'text': 'dogecoin', 'indices': [0, 9]}]",#dogecoin payments at https://t.co/xSAGycLof5 is live ~ just select BitPay at checkout https://t.co/sDdRGdHYfS,"['', 'dogecoin', 'payment', 'httpstcoxsagyclof5', 'live', 'select', 'bitpay', 'checkout', 'httpstcosddrgdhyfs']",0.13636363636363635,Positive,0.0,0.0,1.0,0.0,Neutral
2795,69,OKX_Brasil (antiga OKEx),True,2022-03-10 13:00:01+00:00,72,484,4541,"[{'text': 'memecoin', 'indices': [5, 14]}, {'text': 'dogecoin', 'indices': [58, 67]}, {'text': 'dogearmy', 'indices': [68, 77]}, {'text': 'SHIB', 'indices': [78, 83]}, {'text': 'SHIBARMY', 'indices': [84, 93]}, {'text': 'SHIBARAMY', 'indices': [94, 104]}, {'text': 'ShibaInu', 'indices': [105, 114]}]","Qual #memecoin tem a comunidade mais forte no Twitter? 🤔

#dogecoin #dogearmy #SHIB #SHIBARMY #SHIBARAMY #ShibaInu… https://t.co/9eq7nIpaqV","['qual', 'memecoin', 'tem', 'comunidade', 'mais', 'forte', 'twitter', 'dogecoin', 'dogearmy', 'shib', 'shibarmy', 'shibaramy', 'shibainu', 'httpstco9eq7nipaqv']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
2797,71,Watcher.Guru,True,2022-03-10 10:11:00+00:00,435,2345,708062,"[{'text': 'Bitcoin', 'indices': [70, 78]}, {'text': 'cryptocurrency', 'indices': [83, 98]}]",FUN FACT: Over 40 million people in the United States are invested in #Bitcoin and #cryptocurrency .,"['fun', 'fact', '40', 'million', 'people', 'united', 'state', 'invested', 'bitcoin', 'cryptocurrency', '']",0.3,Positive,0.433,0.0,0.567,0.7269,Positive
2798,72,Bitcoin News,True,2022-03-10 09:33:10+00:00,310,1148,2437100,[],"""This is an affirmation that crypto is here to stay … this does feel like it could be a turning point,"" said Garlin… https://t.co/sCpefbABsx","['affirmation', 'crypto', 'stay', 'feel', 'like', 'could', 'turning', 'point', 'said', 'garlin', 'httpstcoscpefbabsx']",0.0,Neutral,0.2,0.0,0.8,0.3612,Positive
2800,74,Watcher.Guru,True,2022-03-10 16:37:46+00:00,124,834,708062,"[{'text': 'Bitcoin', 'indices': [80, 88]}, {'text': 'cryptocurrency', 'indices': [95, 110]}]",JUST IN: 🇪🇪 Estonian Prime Minister has urged US Secretary of State to restrict #Bitcoin &amp; #cryptocurrency to preve… https://t.co/tX9WYi610p,"['estonian', 'prime', 'minister', 'urged', 'u', 'secretary', 'state', 'restrict', 'bitcoin', 'amp', 'cryptocurrency', 'preve', 'httpstcotx9wyi610p']",0.0,Neutral,0.0,0.191,0.809,-0.3818,Negative
2802,76,Bitcoin News,True,2022-03-10 11:31:19+00:00,111,383,2437100,"[{'text': 'crypto', 'indices': [84, 91]}]","Robert Kiyosaki has warned that ""We are in biggest bubble in world history” and all #crypto will be seized.… https://t.co/6yHDOfurIT","['robert', 'kiyosaki', 'warned', 'biggest', 'bubble', 'world', 'history', 'crypto', 'seized', 'httpstco6yhdofurit']",0.0,Neutral,0.0,0.189,0.811,-0.2732,Negative
2803,77,Bitcoin News,True,2022-03-10 00:33:08+00:00,228,725,2437100,[],"Biden’s executive order shows that ""the federal government sees cryptocurrency as a legitimate, serious, and import… https://t.co/lJZ4IrZr6c","['biden', 'executive', 'order', 'show', 'federal', 'government', 'see', 'cryptocurrency', 'legitimate', 'serious', 'import', 'httpstcoljz4irzr6c']",-0.3333333333333333,Negative,0.0,0.106,0.894,-0.0772,Negative
2804,78,David Gokhshtein,True,2022-03-10 21:54:46+00:00,40,313,610961,"[{'text': 'bitcoin', 'indices': [12, 20]}, {'text': 'cryptocurrency', 'indices': [25, 40]}]",If you love #bitcoin and #cryptocurrency in general — we want you to come work at @gokhshteinmedia.,"['love', 'bitcoin', 'cryptocurrency', 'general', 'want', 'come', 'work', 'gokhshteinmedia']",0.275,Positive,0.478,0.0,0.522,0.6705,Positive
2805,79,Klever,True,2022-03-10 08:48:37+00:00,54,152,269605,"[{'text': 'JoeBiden', 'indices': [0, 9]}, {'text': 'crypto', 'indices': [47, 54]}, {'text': 'news', 'indices': [86, 91]}]","#JoeBiden signs an executive order calling for #crypto policies. Positive or Negative #news? 

Read more in… https://t.co/Ur2a6v8Xh7","['', 'joebiden', 'sign', 'executive', 'order', 'calling', 'crypto', 'policy', 'positive', 'negative', 'news', 'read', 'httpstcour2a6v8xh7']",-0.03636363636363636,Negative,0.208,0.214,0.578,-0.0258,Neutral
