,tweet_id,name,verified,created_at,retweet_count,favorite_count,followers_count,hashtags,text,clean_text,textblob_sentiment,textblob_summary,vader_sentiment_pos,vader_sentiment_neg,vader_sentiment_neu,vader_sentiment_compound,vader_summary
6095,72,Investing.com,True,Mon Mar 28 05:48:15 +0000 2022,60,260,739544,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'ETH', 'indices': [5, 9]}, {'text': 'ADA', 'indices': [10, 14]}, {'text': 'SOL', 'indices': [15, 19]}, {'text': 'DOGE', 'indices': [20, 25]}, {'text': 'SHIB', 'indices': [26, 31]}]",#BTC #ETH #ADA #SOL #DOGE #SHIB ✅✅✅✅ https://t.co/EvwWvRKZ4G,"['', 'btc', 'eth', 'ada', 'sol', 'doge', 'shib', 'httpstcoevwwvrkz4g']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
6097,74,1inch Network,True,Mon Mar 28 16:15:21 +0000 2022,22,108,1016147,"[{'text': 'ETH', 'indices': [2, 6]}, {'text': '1inch', 'indices': [34, 40]}]","📣 #ETH burned weekly update 📣

🦄🔥 #1inch still takes 10th place in the TOP-10 of the ETH Burn Leaderboard!

🔷… https://t.co/vOzjG8Jk1K","['', 'eth', 'burned', 'weekly', 'update', '1inch', 'still', 'take', '10th', 'place', 'top10', 'eth', 'burn', 'leaderboard', 'httpstcovozjg8jk1k']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
6109,86,Keith “NFT kid” Berry,True,Mon Mar 28 20:45:13 +0000 2022,58,87,108144,"[{'text': 'Blockchain', 'indices': [69, 80]}, {'text': 'ETH', 'indices': [88, 92]}, {'text': 'SOL', 'indices': [94, 98]}]","🚀 P I R A T E  N F T  G I V E A W A Y

Welcome to POTM ✨

🪐 First 3X #Blockchain NFT on #ETH, #SOL &amp; Flow

🪐 Pre-la… https://t.co/Did6Dsxgn6","['', 'p', 'r', 'e', 'n', 'f', 'g', 'v', 'e', 'w', 'welcome', 'potm', 'first', '3x', 'blockchain', 'nft', 'eth', 'sol', 'amp', 'flow', 'prela', 'httpstcodid6dsxgn6']",0.525,Positive,0.214,0.0,0.786,0.4588,Positive
6111,88,Investing.com,True,Mon Mar 28 05:48:15 +0000 2022,60,260,739544,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'ETH', 'indices': [5, 9]}, {'text': 'ADA', 'indices': [10, 14]}, {'text': 'SOL', 'indices': [15, 19]}, {'text': 'DOGE', 'indices': [20, 25]}, {'text': 'SHIB', 'indices': [26, 31]}]",#BTC #ETH #ADA #SOL #DOGE #SHIB ✅✅✅✅ https://t.co/EvwWvRKZ4G,"['', 'btc', 'eth', 'ada', 'sol', 'doge', 'shib', 'httpstcoevwwvrkz4g']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
6155,132,Silvina Escudero,True,Tue Mar 29 21:32:16 +0000 2022,735,761,869557,"[{'text': 'altcoin', 'indices': [34, 42]}, {'text': 'memecoin', 'indices': [43, 52]}, {'text': 'NFTs', 'indices': [53, 58]}, {'text': 'GameFi', 'indices': [59, 66]}, {'text': 'metaverse', 'indices': [67, 77]}, {'text': 'BTC', 'indices': [78, 82]}, {'text': 'ETH', 'indices': [83, 87]}, {'text': 'cryptocurrecy', 'indices': [88, 102]}]","▫️Shill me the next 100x gem! 💎👀

#altcoin #memecoin #NFTs #GameFi #metaverse #BTC #ETH #cryptocurrecy","['', 'shill', 'next', '100x', 'gem', 'altcoin', 'memecoin', 'nfts', 'gamefi', 'metaverse', 'btc', 'eth', 'cryptocurrecy']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
6160,137,Ash WSB,True,Tue Mar 29 22:45:21 +0000 2022,86,305,428452,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'ETH', 'indices': [11, 15]}, {'text': 'ALTCOINS', 'indices': [22, 31]}]",#BTC -&gt; #ETH -&gt; #ALTCOINS,"['', 'btc', 'gt', 'eth', 'gt', 'altcoins']",0.0,Neutral,0.583,0.0,0.417,0.4939,Positive
6169,146,Crypto Rover,True,Tue Mar 29 09:15:37 +0000 2022,189,1274,146582,"[{'text': 'Ethereum', 'indices': [0, 9]}, {'text': 'Bitcoin', 'indices': [26, 34]}, {'text': 'ETH', 'indices': [113, 117]}]","#Ethereum will outperform #Bitcoin massively in the coming weeks.

The Merge will result in some insane hype for #ETH! 🚀","['', 'ethereum', 'outperform', 'bitcoin', 'massively', 'coming', 'week', 'merge', 'result', 'insane', 'hype', 'eth', '']",-0.5,Negative,0.0,0.213,0.787,-0.4019,Negative
6170,147,Bitcoin News,True,Tue Mar 29 18:02:43 +0000 2022,89,199,2481843,"[{'text': 'Ronin', 'indices': [0, 6]}, {'text': 'ethereum', 'indices': [71, 80]}, {'text': 'USDC', 'indices': [98, 103]}]","#Ronin has been attacked and a hacker has managed to siphon 173,600 in #ethereum and 25.5 million #USDC, worth $620… https://t.co/beN8ipgndS","['', 'ronin', 'attacked', 'hacker', 'managed', 'siphon', '173600', 'ethereum', '255', 'million', 'usdc', 'worth', '620', 'httpstcoben8ipgnds']",0.3,Positive,0.119,0.189,0.692,-0.2732,Negative
6171,148,Crypto Rover,True,Tue Mar 29 15:41:03 +0000 2022,108,646,146582,"[{'text': 'Ethereum', 'indices': [34, 43]}, {'text': 'ETH', 'indices': [44, 48]}]","The big gains are yet to come! 🚀

#Ethereum #ETH https://t.co/UjfoKXLC6B","['big', 'gain', 'yet', 'come', 'ethereum', 'eth', 'httpstcoujfokxlc6b']",0.0,Neutral,0.362,0.0,0.638,0.5267,Positive
6172,149,Lark Davis,True,Tue Mar 29 20:47:48 +0000 2022,44,507,940263,"[{'text': 'ethereum', 'indices': [9, 18]}, {'text': 'crypto', 'indices': [103, 110]}]","The $axs #ethereum hack is the biggest in defi history, and one of the biggest (like top 10) in all of #crypto history.","['ax', 'ethereum', 'hack', 'biggest', 'defi', 'history', 'one', 'biggest', 'like', 'top', '10', 'crypto', 'history']",0.5,Positive,0.281,0.0,0.719,0.5106,Positive
6178,155,Lark Davis,True,Tue Mar 29 20:43:08 +0000 2022,26,471,940263,"[{'text': 'ethereum', 'indices': [40, 49]}]","$axs Ronin sidechain hacked for 173,000 #ethereum! Ouch!","['ax', 'ronin', 'sidechain', 'hacked', '173000', 'ethereum', 'ouch']",0.0,Neutral,0.0,0.31,0.69,-0.4019,Negative
6181,158,Dior.,True,Tue Mar 29 21:58:33 +0000 2022,1446,1676,184087,"[{'text': 'ETH', 'indices': [6, 10]}]","$1250 #ETH ✨

Like, Follow &amp; Retweet

Show me you have notifications on","['1250', 'eth', 'like', 'follow', 'amp', 'retweet', 'show', 'notification']",0.0,Neutral,0.263,0.0,0.737,0.3612,Positive
6182,159,Silvina Escudero,True,Tue Mar 29 21:32:16 +0000 2022,735,761,869557,"[{'text': 'altcoin', 'indices': [34, 42]}, {'text': 'memecoin', 'indices': [43, 52]}, {'text': 'NFTs', 'indices': [53, 58]}, {'text': 'GameFi', 'indices': [59, 66]}, {'text': 'metaverse', 'indices': [67, 77]}, {'text': 'BTC', 'indices': [78, 82]}, {'text': 'ETH', 'indices': [83, 87]}, {'text': 'cryptocurrecy', 'indices': [88, 102]}]","▫️Shill me the next 100x gem! 💎👀

#altcoin #memecoin #NFTs #GameFi #metaverse #BTC #ETH #cryptocurrecy","['', 'shill', 'next', '100x', 'gem', 'altcoin', 'memecoin', 'nfts', 'gamefi', 'metaverse', 'btc', 'eth', 'cryptocurrecy']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
6183,160,JAYE CANE,True,Tue Mar 29 15:24:52 +0000 2022,1841,1740,295561,"[{'text': 'SHIB', 'indices': [17, 22]}, {'text': 'ETH', 'indices': [30, 34]}]","2 WINNERS $5,000 #SHIB or 1.4 #ETH or NFT 

RT +🔔 + reply","['2', 'winner', '5000', 'shib', '14', 'eth', 'nft', 'rt', 'reply']",0.0,Neutral,0.352,0.0,0.648,0.5859,Positive
6185,162,Crypto Rover,True,Tue Mar 29 09:15:37 +0000 2022,189,1274,146582,"[{'text': 'Ethereum', 'indices': [0, 9]}, {'text': 'Bitcoin', 'indices': [26, 34]}, {'text': 'ETH', 'indices': [113, 117]}]","#Ethereum will outperform #Bitcoin massively in the coming weeks.

The Merge will result in some insane hype for #ETH! 🚀","['', 'ethereum', 'outperform', 'bitcoin', 'massively', 'coming', 'week', 'merge', 'result', 'insane', 'hype', 'eth', '']",-0.5,Negative,0.0,0.213,0.787,-0.4019,Negative
6186,163,The Moon,True,Tue Mar 29 08:03:16 +0000 2022,206,1149,1036863,"[{'text': 'Bitcoin', 'indices': [34, 42]}, {'text': 'ETH', 'indices': [46, 50]}]","Would you prefer having $5,000 in #Bitcoin or #ETH?

Both       $ETH        $BTC
👇            👇              👇","['would', 'prefer', '5000', 'bitcoin', 'eth', 'eth', 'btc', '']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
6187,164,MMCrypto,True,Tue Mar 29 20:51:20 +0000 2022,288,3795,853889,"[{'text': 'ETH', 'indices': [5, 9]}]","Will #ETH HIT $10‘000 this year!? 
👇","['eth', 'hit', '10', '000', 'year', '']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
6188,165,Crypto Rover,True,Tue Mar 29 15:41:03 +0000 2022,108,646,146582,"[{'text': 'Ethereum', 'indices': [34, 43]}, {'text': 'ETH', 'indices': [44, 48]}]","The big gains are yet to come! 🚀

#Ethereum #ETH https://t.co/UjfoKXLC6B","['big', 'gain', 'yet', 'come', 'ethereum', 'eth', 'httpstcoujfokxlc6b']",0.0,Neutral,0.362,0.0,0.638,0.5267,Positive
6189,166,Ash WSB,True,Tue Mar 29 22:45:21 +0000 2022,86,305,428452,"[{'text': 'BTC', 'indices': [0, 4]}, {'text': 'ETH', 'indices': [11, 15]}, {'text': 'ALTCOINS', 'indices': [22, 31]}]",#BTC -&gt; #ETH -&gt; #ALTCOINS,"['', 'btc', 'gt', 'eth', 'gt', 'altcoins']",0.0,Neutral,0.583,0.0,0.417,0.4939,Positive
6190,167,The Moon,True,Tue Mar 29 18:38:19 +0000 2022,63,800,1036863,"[{'text': 'ETH', 'indices': [5, 9]}, {'text': 'Bitcoin', 'indices': [15, 23]}]","Will #ETH flip #Bitcoin in market cap in 2023?

No           Maybe       Yes
👇            👇              👇","['eth', 'flip', 'bitcoin', 'market', 'cap', '2023', 'maybe', 'yes', '']",0.0,Neutral,0.278,0.0,0.722,0.4019,Positive
6192,169,Bitcoin News,True,Tue Mar 29 13:46:44 +0000 2022,78,218,2481843,"[{'text': 'Bitcoin', 'indices': [0, 8]}, {'text': 'ETH', 'indices': [33, 37]}]","#Bitcoin price rises to $48,000, #ETH on the cusp of $3,500. https://t.co/rtIQBxsMLU","['', 'bitcoin', 'price', 'rise', '48000', 'eth', 'cusp', '3500', 'httpstcortiqbxsmlu']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
6251,228,欧易OKX中文,True,Wed Mar 30 12:49:43 +0000 2022,418,415,37370,"[{'text': 'BTC', 'indices': [32, 36]}]","【AMA预告】 最近行情回暖，市场上又响起“🐂回速🐢”的口号， #BTC 为何连涨两周，会继续上涨吗？

主持：星球日报 @mandywangETH 
嘉宾： @LennixOKX @0xwayne_z @CaoArmand… https://t.co/h77NorySvr","['', 'ama预告', '最近行情回暖', '市场上又响起', '回速', '的口号', 'btc', '为何连涨两周', '会继续上涨吗', '主持', '星球日报', 'mandywangeth', '嘉宾', 'lennixokx', '0xwaynez', 'caoarmand', 'httpstcoh77norysvr']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
6254,231,Crypto Rover,True,Wed Mar 30 18:47:21 +0000 2022,126,1266,146583,"[{'text': 'Crypto', 'indices': [9, 16]}, {'text': 'ETH', 'indices': [30, 34]}, {'text': 'BTC', 'indices': [37, 41]}, {'text': 'VET', 'indices': [44, 48]}]","My top 3 #Crypto holdings!

- #ETH
- #BTC
- #VET","['top', '3', 'crypto', 'holding', 'eth', 'btc', 'vet']",0.5,Positive,0.265,0.0,0.735,0.2023,Positive
6256,233,Bitcoin News,True,Wed Mar 30 13:47:57 +0000 2022,72,201,2481843,"[{'text': 'ETH', 'indices': [38, 42]}, {'text': 'BTC', 'indices': [47, 51]}]","Following recent gains in price, both #ETH and #BTC were trading lower on Wednesday. https://t.co/j0FxTqDZDY","['following', 'recent', 'gain', 'price', 'eth', 'btc', 'trading', 'lower', 'wednesday', 'httpstcoj0fxtqdzdy']",0.0,Neutral,0.25,0.162,0.588,0.296,Positive
6257,234,Digital Perspectives,True,Wed Mar 30 12:05:19 +0000 2022,43,154,105673,"[{'text': 'BTC', 'indices': [21, 25]}, {'text': 'ETH', 'indices': [30, 34]}, {'text': 'FREEPASS', 'indices': [53, 62]}, {'text': 'xrp', 'indices': [68, 72]}]",Hard to compete when #BTC and #ETH have been given a #FREEPASS. Let #xrp have the same regulatory luxury that your… https://t.co/vofyoGili4,"['hard', 'compete', 'btc', 'eth', 'given', 'freepass', 'let', 'xrp', 'regulatory', 'luxury', 'httpstcovofyogili4']",-0.2916666666666667,Negative,0.0,0.123,0.877,-0.1027,Negative
6262,239,ELJA,True,Wed Mar 30 04:25:17 +0000 2022,301,477,534669,"[{'text': 'Solana', 'indices': [30, 37]}, {'text': 'ethereum', 'indices': [41, 50]}]",Do you like to use Opensea on #Solana Or #ethereum ?,"['like', 'use', 'opensea', 'solana', 'ethereum', '']",0.0,Neutral,0.385,0.0,0.615,0.3612,Positive
6267,244,CRYPTOWZRD,True,Wed Mar 30 18:32:57 +0000 2022,88,227,109031,"[{'text': 'Bitcoin', 'indices': [19, 27]}, {'text': 'Ethereum', 'indices': [67, 76]}]","🚨 ETH Dominance 🚀

#Bitcoin Dominance is projected to fall, whilst #Ethereum Dominance is breaking out of an ascend… https://t.co/I6oRrUkte7","['', 'eth', 'dominance', 'bitcoin', 'dominance', 'projected', 'fall', 'whilst', 'ethereum', 'dominance', 'breaking', 'ascend', 'httpstcoi6orrukte7']",0.0,Neutral,0.375,0.0,0.625,0.5267,Positive
6270,247,ALP,True,Wed Mar 30 01:30:01 +0000 2022,1271,1377,79439,"[{'text': 'ETH', 'indices': [34, 38]}]","INVISIBLE FRIENDS GIVEAWAY 🎉

7.4 #ETH ( $20,000 ) 

To enter 
- Follow Me with notis 🔔
- RT &amp; like this 
- Tag a f… https://t.co/tgKd5go7mP","['invisible', 'friend', 'giveaway', '74', 'eth', '20000', 'enter', 'follow', 'notis', 'rt', 'amp', 'like', 'tag', 'f', 'httpstcotgkd5go7mp']",0.0,Neutral,0.322,0.0,0.678,0.6908,Positive
6272,249,Crypto Rover,True,Wed Mar 30 07:29:48 +0000 2022,102,644,146583,"[{'text': 'ETH', 'indices': [16, 20]}]",I am bullish on #ETH! 🚀 https://t.co/SZdcQpkhHY,"['bullish', 'eth', 'httpstcoszdcqpkhhy']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
6273,250,Crypto Rover,True,Wed Mar 30 18:47:21 +0000 2022,126,1266,146583,"[{'text': 'Crypto', 'indices': [9, 16]}, {'text': 'ETH', 'indices': [30, 34]}, {'text': 'BTC', 'indices': [37, 41]}, {'text': 'VET', 'indices': [44, 48]}]","My top 3 #Crypto holdings!

- #ETH
- #BTC
- #VET","['top', '3', 'crypto', 'holding', 'eth', 'btc', 'vet']",0.5,Positive,0.265,0.0,0.735,0.2023,Positive
6275,252,Bitcoin News,True,Wed Mar 30 13:47:57 +0000 2022,72,201,2481843,"[{'text': 'ETH', 'indices': [38, 42]}, {'text': 'BTC', 'indices': [47, 51]}]","Following recent gains in price, both #ETH and #BTC were trading lower on Wednesday. https://t.co/j0FxTqDZDY","['following', 'recent', 'gain', 'price', 'eth', 'btc', 'trading', 'lower', 'wednesday', 'httpstcoj0fxtqdzdy']",0.0,Neutral,0.25,0.162,0.588,0.296,Positive
6276,253,Digital Perspectives,True,Wed Mar 30 12:05:19 +0000 2022,43,154,105673,"[{'text': 'BTC', 'indices': [21, 25]}, {'text': 'ETH', 'indices': [30, 34]}, {'text': 'FREEPASS', 'indices': [53, 62]}, {'text': 'xrp', 'indices': [68, 72]}]",Hard to compete when #BTC and #ETH have been given a #FREEPASS. Let #xrp have the same regulatory luxury that your… https://t.co/vofyoGili4,"['hard', 'compete', 'btc', 'eth', 'given', 'freepass', 'let', 'xrp', 'regulatory', 'luxury', 'httpstcovofyogili4']",-0.2916666666666667,Negative,0.0,0.123,0.877,-0.1027,Negative
6277,254,UniCrypt Network,True,Wed Mar 30 17:38:23 +0000 2022,67,156,48206,"[{'text': 'ETH', 'indices': [58, 62]}]","Let's check one of our latest launches that took place on #ETH chain. 

🤡 $CULT @wearecultdao congratulations on th… https://t.co/AN11VM3ENb","['let', 'check', 'one', 'latest', 'launch', 'took', 'place', 'eth', 'chain', 'cult', 'wearecultdao', 'congratulation', 'th', 'httpstcoan11vm3enb']",0.5,Positive,0.231,0.0,0.769,0.5994,Positive
6278,255,Digital Perspectives,True,Wed Mar 30 11:10:47 +0000 2022,57,270,105673,"[{'text': 'TokenTaxonomyAct', 'indices': [39, 56]}, {'text': 'ETH', 'indices': [75, 79]}]",@WarrenDavidson @SECGov Let`s make the #TokenTaxonomyAct better by holding #ETH founders responsible for evading se… https://t.co/TYv9oNB2JY,"['', 'warrendavidson', 'secgov', 'let', 'make', 'tokentaxonomyact', 'better', 'holding', 'eth', 'founder', 'responsible', 'evading', 'se', 'httpstcotyv9onb2jy']",0.35,Positive,0.321,0.0,0.679,0.6369,Positive
6280,257,brad,True,Wed Mar 30 13:14:05 +0000 2022,39,66,158978,[],"PUBLIC SALE: LIVE NOW @0x_MekaVerse 
SUPPLY: 8888 (888 FREE MINT)
MINT PRICE: 0.019+ GAS FEE

WHY TO BUY?
10ETH GIV… https://t.co/n34pWXh8rd","['public', 'sale', 'live', '0xmekaverse', 'supply', '8888', '888', 'free', 'mint', 'mint', 'price', '0019', 'gas', 'fee', 'buy', '10eth', 'giv', 'httpstcon34pwxh8rd']",0.1787878787878788,Positive,0.163,0.0,0.837,0.5106,Positive
6281,258,Digital Perspectives,True,Wed Mar 30 16:17:21 +0000 2022,25,79,105673,"[{'text': 'XRP', 'indices': [91, 95]}, {'text': 'BTC', 'indices': [96, 100]}, {'text': 'ETH', 'indices': [102, 106]}, {'text': 'BCH', 'indices': [108, 112]}]","Ripple/XRP-ETHGate True Or False,XRP About To Melt Faces $1.49+?

https://t.co/FU6Nw8IjJY

#XRP #BTC  #ETH  #BCH… https://t.co/mLQ1Q4tj0G","['ripplexrpethgate', 'true', 'falsexrp', 'melt', 'face', '149', 'httpstcofu6nw8ijjy', 'xrp', 'btc', 'eth', 'bch', 'httpstcomlq1q4tj0g']",0.35,Positive,0.203,0.0,0.797,0.4215,Positive
6287,264,ELJA,True,Wed Mar 30 04:25:17 +0000 2022,301,477,534669,"[{'text': 'Solana', 'indices': [30, 37]}, {'text': 'ethereum', 'indices': [41, 50]}]",Do you like to use Opensea on #Solana Or #ethereum ?,"['like', 'use', 'opensea', 'solana', 'ethereum', '']",0.0,Neutral,0.385,0.0,0.615,0.3612,Positive
6306,283,Phemex,True,Thu Mar 31 12:25:01 +0000 2022,50,136,495301,"[{'text': 'thursdaytips', 'indices': [32, 45]}, {'text': 'BTC', 'indices': [46, 50]}, {'text': 'ETH', 'indices': [51, 55]}, {'text': 'solana', 'indices': [56, 63]}, {'text': 'cryptocurrency', 'indices': [64, 79]}, {'text': 'tips', 'indices': [80, 85]}, {'text': 'phemex', 'indices': [86, 93]}]","What's on your bucket list? 😃 

#thursdaytips #BTC #ETH #solana #cryptocurrency #tips #phemex https://t.co/KISBvsTdqX","['whats', 'bucket', 'list', 'thursdaytips', 'btc', 'eth', 'solana', 'cryptocurrency', 'tip', 'phemex', 'httpstcokisbvstdqx']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
6319,296,𝗭𝗜𝗡𝗨,True,Thu Mar 31 15:59:20 +0000 2022,289,582,32959,"[{'text': 'ZombieMob', 'indices': [16, 26]}, {'text': 'ETH', 'indices': [59, 63]}]","Congratulations #ZombieMob we have surpassed our FIRST 100 #ETH on @opensea ⛵️🌊 https://t.co/caG3aTAHp9

Comment be… https://t.co/njoNZGlAUB","['congratulation', 'zombiemob', 'surpassed', 'first', '100', 'eth', 'opensea', 'httpstcocag3atahp9', 'comment', 'httpstconjonzglaub']",0.25,Positive,0.302,0.0,0.698,0.5994,Positive
6325,302,LunarCrush,True,Thu Mar 31 23:28:02 +0000 2022,158,444,259473,"[{'text': 'bitcoin', 'indices': [59, 67]}, {'text': 'ethereum', 'indices': [73, 82]}, {'text': 'pancakeswap', 'indices': [89, 101]}, {'text': 'tezos', 'indices': [107, 113]}]","Top 10 Coins by Twitter volume over the last 24 hrs!

$btc #bitcoin
$eth #ethereum
$cake #pancakeswap
$xtz #tezos… https://t.co/z8HaQQKfN7","['top', '10', 'coin', 'twitter', 'volume', 'last', '24', 'hr', 'btc', 'bitcoin', 'eth', 'ethereum', 'cake', 'pancakeswap', 'xtz', 'tezos', 'httpstcoz8haqqkfn7']",0.25,Positive,0.101,0.0,0.899,0.2023,Positive
6351,328,Phemex,True,Thu Mar 31 12:25:01 +0000 2022,50,136,495301,"[{'text': 'thursdaytips', 'indices': [32, 45]}, {'text': 'BTC', 'indices': [46, 50]}, {'text': 'ETH', 'indices': [51, 55]}, {'text': 'solana', 'indices': [56, 63]}, {'text': 'cryptocurrency', 'indices': [64, 79]}, {'text': 'tips', 'indices': [80, 85]}, {'text': 'phemex', 'indices': [86, 93]}]","What's on your bucket list? 😃 

#thursdaytips #BTC #ETH #solana #cryptocurrency #tips #phemex https://t.co/KISBvsTdqX","['whats', 'bucket', 'list', 'thursdaytips', 'btc', 'eth', 'solana', 'cryptocurrency', 'tip', 'phemex', 'httpstcokisbvstdqx']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
6357,334,𝗭𝗜𝗡𝗨,True,Thu Mar 31 15:59:20 +0000 2022,289,582,32959,"[{'text': 'ZombieMob', 'indices': [16, 26]}, {'text': 'ETH', 'indices': [59, 63]}]","Congratulations #ZombieMob we have surpassed our FIRST 100 #ETH on @opensea ⛵️🌊 https://t.co/caG3aTAHp9

Comment be… https://t.co/njoNZGlAUB","['congratulation', 'zombiemob', 'surpassed', 'first', '100', 'eth', 'opensea', 'httpstcocag3atahp9', 'comment', 'httpstconjonzglaub']",0.25,Positive,0.302,0.0,0.698,0.5994,Positive
6358,335,LunarCrush,True,Thu Mar 31 23:28:02 +0000 2022,158,444,259473,"[{'text': 'bitcoin', 'indices': [59, 67]}, {'text': 'ethereum', 'indices': [73, 82]}, {'text': 'pancakeswap', 'indices': [89, 101]}, {'text': 'tezos', 'indices': [107, 113]}]","Top 10 Coins by Twitter volume over the last 24 hrs!

$btc #bitcoin
$eth #ethereum
$cake #pancakeswap
$xtz #tezos… https://t.co/z8HaQQKfN7","['top', '10', 'coin', 'twitter', 'volume', 'last', '24', 'hr', 'btc', 'bitcoin', 'eth', 'ethereum', 'cake', 'pancakeswap', 'xtz', 'tezos', 'httpstcoz8haqqkfn7']",0.25,Positive,0.101,0.0,0.899,0.2023,Positive
6359,336,Lark Davis,True,Thu Mar 31 11:16:00 +0000 2022,91,777,940264,"[{'text': 'solana', 'indices': [48, 55]}, {'text': 'cardano', 'indices': [61, 69]}, {'text': 'ethereum', 'indices': [94, 103]}]","Time to pay attention to these coins in April? 
#solana $bnb #cardano $ada @AcalaNetwork $aca #ethereum $luna 
https://t.co/C9h6AOoyHJ","['time', 'pay', 'attention', 'coin', 'april', 'solana', 'bnb', 'cardano', 'ada', 'acalanetwork', 'aca', 'ethereum', 'luna', 'httpstcoc9h6aooyhj']",0.0,Neutral,0.0,0.097,0.903,-0.1027,Negative
6360,337,LOUIEKNOWS,True,Thu Mar 31 17:55:09 +0000 2022,76,84,29554,[],"I'm giving away .03 ETH!! 😊

1️⃣ Follow @LOUIEKNOWS + @LKN_NFT
2️⃣ RT ♻️ Like 👍 This
3️⃣ Tag Frenz (more tags, more… https://t.co/ttBhzXU3X3","['im', 'giving', 'away', '03', 'eth', '1', 'follow', 'louieknows', 'lknnft', '2', 'rt', 'like', '3', 'tag', 'frenz', 'tag', 'httpstcottbhzxu3x3']",0.0,Neutral,0.29,0.0,0.71,0.5994,Positive
6361,338,RALVΞRO,True,Thu Mar 31 17:59:10 +0000 2022,80,218,101554,"[{'text': 'DOGEZILLA', 'indices': [7, 17]}, {'text': 'ETHEREUM', 'indices': [36, 45]}, {'text': 'NFTs', 'indices': [74, 79]}, {'text': 'ZILLALEGENDS', 'indices': [86, 99]}, {'text': 'P2E', 'indices': [100, 104]}]",My gem #DOGEZILLA just launched to  #ETHEREUM blockchain to release it’s  #NFTs &amp; #ZILLALEGENDS #P2E  game!!! Bulli… https://t.co/cwJRxcn3i9,"['gem', 'dogezilla', 'launched', 'ethereum', 'blockchain', 'release', 'nfts', 'amp', 'zillalegends', 'p2e', 'game', 'bulli', 'httpstcocwjrxcn3i9']",-0.4,Negative,0.111,0.0,0.889,0.128,Positive
6362,339,BYBIT 🦍,True,Thu Mar 31 09:53:40 +0000 2022,40,223,1575636,"[{'text': 'ETHDubai', 'indices': [64, 73]}]","💎 Bybit is proud to be a Diamond sponsor of @ETHDubaiConf!  

🔥 #ETHDubai is a conference focusing on the topics of… https://t.co/R5ugOzJRtm","['', 'bybit', 'proud', 'diamond', 'sponsor', 'ethdubaiconf', 'ethdubai', 'conference', 'focusing', 'topic', 'httpstcor5ugozjrtm']",0.8,Positive,0.407,0.0,0.593,0.6705,Positive
6364,341,Lark Davis,True,Thu Mar 31 22:27:00 +0000 2022,36,259,940264,"[{'text': 'bitcoin', 'indices': [4, 12]}, {'text': 'ethereum', 'indices': [17, 26]}, {'text': 'altcoins', 'indices': [42, 51]}]","Buy #bitcoin and #ethereum as well as top #altcoins like $ada $luna and $sol on Binance! 

Use the link below and y… https://t.co/uCrpCjWZsz","['buy', 'bitcoin', 'ethereum', 'well', 'top', 'altcoins', 'like', 'ada', 'luna', 'sol', 'binance', 'use', 'link', 'httpstcoucrpcjwzsz']",0.5,Positive,0.368,0.0,0.632,0.6597,Positive
6369,346,JAYE CANE,True,Thu Mar 31 01:58:27 +0000 2022,1658,1569,295562,"[{'text': 'SHIB', 'indices': [17, 22]}, {'text': 'ETH', 'indices': [30, 34]}]","1 WINNERS $5,000 #SHIB or 1.4 #ETH or NFT 

RT +🔔 + reply","['1', 'winner', '5000', 'shib', '14', 'eth', 'nft', 'rt', 'reply']",0.0,Neutral,0.352,0.0,0.648,0.5859,Positive
6372,349,𝗭𝗜𝗡𝗨,True,Thu Mar 31 15:59:20 +0000 2022,289,582,32959,"[{'text': 'ZombieMob', 'indices': [16, 26]}, {'text': 'ETH', 'indices': [59, 63]}]","Congratulations #ZombieMob we have surpassed our FIRST 100 #ETH on @opensea ⛵️🌊 https://t.co/caG3aTAHp9

Comment be… https://t.co/njoNZGlAUB","['congratulation', 'zombiemob', 'surpassed', 'first', '100', 'eth', 'opensea', 'httpstcocag3atahp9', 'comment', 'httpstconjonzglaub']",0.25,Positive,0.302,0.0,0.698,0.5994,Positive
6373,350,Dior.,True,Thu Mar 31 22:56:36 +0000 2022,593,755,184087,"[{'text': 'ETH', 'indices': [5, 9]}]","$100 #ETH  - 10 Minutes 🚀

Retweet, Like &amp; Follow ( 🔔 )

This is why you need notifications on
Loyal ones only.","['100', 'eth', '10', 'minute', 'retweet', 'like', 'amp', 'follow', 'need', 'notification', 'loyal', 'one']",0.3333333333333333,Positive,0.359,0.0,0.641,0.6808,Positive
