,tweet_id,name,verified,created_at,retweet_count,favorite_count,followers_count,hashtags,text,clean_text,textblob_sentiment,textblob_summary,vader_sentiment_pos,vader_sentiment_neg,vader_sentiment_neu,vader_sentiment_compound,vader_summary
2811,85,Lark Davis,True,2022-03-10 21:44:46+00:00,236,2073,916793,"[{'text': 'bitcoin', 'indices': [109, 117]}, {'text': 'crypto', 'indices': [118, 125]}]",The grand irony of markets is that everyone wants to buy the tops and few want to accumulate during bottoms. #bitcoin #crypto,"['grand', 'irony', 'market', 'everyone', 'want', 'buy', 'top', 'want', 'accumulate', 'bottom', 'bitcoin', 'crypto']",0.5,Positive,0.474,0.077,0.449,0.6369,Positive
2837,111,David Gokhshtein,True,2022-03-10 21:54:46+00:00,40,313,610961,"[{'text': 'bitcoin', 'indices': [12, 20]}, {'text': 'cryptocurrency', 'indices': [25, 40]}]",If you love #bitcoin and #cryptocurrency in general — we want you to come work at @gokhshteinmedia.,"['love', 'bitcoin', 'cryptocurrency', 'general', 'want', 'come', 'work', 'gokhshteinmedia']",0.275,Positive,0.478,0.0,0.522,0.6705,Positive
2844,118,Lark Davis,True,2022-03-10 21:44:46+00:00,236,2073,916793,"[{'text': 'bitcoin', 'indices': [109, 117]}, {'text': 'crypto', 'indices': [118, 125]}]",The grand irony of markets is that everyone wants to buy the tops and few want to accumulate during bottoms. #bitcoin #crypto,"['grand', 'irony', 'market', 'everyone', 'want', 'buy', 'top', 'want', 'accumulate', 'bottom', 'bitcoin', 'crypto']",0.5,Positive,0.474,0.077,0.449,0.6369,Positive
2866,140,Bitcoin Magazine,True,2022-03-10 15:42:00+00:00,653,4127,2227400,"[{'text': 'bitcoin', 'indices': [49, 57]}]","Since Bitcoin Sign Guy photobombed Janet Yellen, #bitcoin has risen 1,552% https://t.co/qvvkelkLlS","['since', 'bitcoin', 'sign', 'guy', 'photobombed', 'janet', 'yellen', 'bitcoin', 'risen', '1552', 'httpstcoqvvkelklls']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
2883,157,David Gokhshtein,True,2022-03-10 21:54:46+00:00,40,313,610961,"[{'text': 'bitcoin', 'indices': [12, 20]}, {'text': 'cryptocurrency', 'indices': [25, 40]}]",If you love #bitcoin and #cryptocurrency in general — we want you to come work at @gokhshteinmedia.,"['love', 'bitcoin', 'cryptocurrency', 'general', 'want', 'come', 'work', 'gokhshteinmedia']",0.275,Positive,0.478,0.0,0.522,0.6705,Positive
2890,164,Lark Davis,True,2022-03-10 21:44:46+00:00,236,2073,916793,"[{'text': 'bitcoin', 'indices': [109, 117]}, {'text': 'crypto', 'indices': [118, 125]}]",The grand irony of markets is that everyone wants to buy the tops and few want to accumulate during bottoms. #bitcoin #crypto,"['grand', 'irony', 'market', 'everyone', 'want', 'buy', 'top', 'want', 'accumulate', 'bottom', 'bitcoin', 'crypto']",0.5,Positive,0.474,0.077,0.449,0.6369,Positive
2912,186,Bitcoin Magazine,True,2022-03-10 15:42:00+00:00,653,4127,2227400,"[{'text': 'bitcoin', 'indices': [49, 57]}]","Since Bitcoin Sign Guy photobombed Janet Yellen, #bitcoin has risen 1,552% https://t.co/qvvkelkLlS","['since', 'bitcoin', 'sign', 'guy', 'photobombed', 'janet', 'yellen', 'bitcoin', 'risen', '1552', 'httpstcoqvvkelklls']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
2922,196,MMCrypto,True,2022-03-10 05:12:40+00:00,296,2522,804290,"[{'text': 'BTC', 'indices': [9, 13]}]",ALERT 🚨: #BTC HAS TO CLOSE ABOVE $38’000 TODAY! https://t.co/NIXGrFqJ83,"['alert', 'btc', 'close', '38', '000', 'today', 'httpstconixgrfqj83']",0.0,Neutral,0.268,0.0,0.732,0.296,Positive
2923,197,警視庁サイバーセキュリティ対策本部,True,2022-03-10 09:43:39+00:00,111,166,70529,"[{'text': '寄付金詐欺', 'indices': [59, 65]}, {'text': 'ビットコイン', 'indices': [66, 73]}, {'text': 'BTC', 'indices': [74, 78]}, {'text': '詐欺メール', 'indices': [79, 85]}]","【サイバー犯罪対策課】
昨今の情勢に応じてビットコイン等の暗号資産などの寄付を呼び掛ける詐欺のメールにご注意下さい。
#寄付金詐欺 #ビットコイン #BTC #詐欺メール","['', 'サイバー犯罪対策課', '昨今の情勢に応じてビットコイン等の暗号資産などの寄付を呼び掛ける詐欺のメールにご注意下さい', '寄付金詐欺', 'ビットコイン', 'btc', '詐欺メール']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
2924,198,警視庁生活安全部,True,2022-03-10 09:42:44+00:00,64,95,207017,"[{'text': '寄付金詐欺', 'indices': [53, 59]}, {'text': 'ビットコイン', 'indices': [60, 67]}, {'text': 'BTC', 'indices': [68, 72]}, {'text': '詐欺メール', 'indices': [73, 79]}]","昨今の情勢に応じたビットコインなどの暗号資産を含めた寄付を呼び掛ける詐欺のメールにご注意をお願いします。
＃寄付金詐欺　＃ビットコイン　＃BTC　＃詐欺メール","['昨今の情勢に応じたビットコインなどの暗号資産を含めた寄付を呼び掛ける詐欺のメールにご注意をお願いします', '寄付金詐欺', 'ビットコイン', 'btc', '詐欺メール']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
2925,199,Investing.com,True,2022-03-10 08:54:11+00:00,59,215,724759,"[{'text': 'BTC', 'indices': [67, 71]}, {'text': 'BITCOIN', 'indices': [72, 80]}]","⚠️BREAKING:

*BITCOIN SINKS BACK BELOW $40000 AMID CRYPTO SELLOFF

#BTC #BITCOIN https://t.co/9ZymI2gYsP","['', 'breaking', 'bitcoin', 'sink', 'back', '40000', 'amid', 'crypto', 'selloff', 'btc', 'bitcoin', 'httpstco9zymi2gysp']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
2926,200,Crypto (DJ) Prestige,True,2022-03-10 15:53:44+00:00,30,135,142804,"[{'text': 'BTC', 'indices': [14, 18]}, {'text': 'RetirementInvestment', 'indices': [91, 112]}]",So bullish on #BTC I’ve decided to buy some every day for a year no matter what the price! #RetirementInvestment,"['bullish', 'btc', 'decided', 'buy', 'every', 'day', 'year', 'matter', 'price', 'retirementinvestment']",0.0,Neutral,0.109,0.0,0.891,0.0258,Neutral
2928,202,Binance en Español,True,2022-03-10 17:05:10+00:00,30,157,256798,"[{'text': 'BTC', 'indices': [32, 36]}]","Veces que sobrevivimos los dips #BTC

Junio 2011: -99%
Agosto 2012: -56%
Abril 2013: -83%
Diciembre 2013: -50%
Dici… https://t.co/FtyPA86QcB","['veces', 'que', 'sobrevivimos', 'los', 'dip', 'btc', 'junio', '2011', '99', 'agosto', '2012', '56', 'abril', '2013', '83', 'diciembre', '2013', '50', 'dici', 'httpstcoftypa86qcb']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
2929,203,Bitfarms,True,2022-03-10 19:26:05+00:00,41,275,23168,"[{'text': 'Bitcoin', 'indices': [10, 18]}, {'text': 'BTC', 'indices': [43, 47]}, {'text': 'BitcoinMining', 'indices': [48, 62]}, {'text': 'Blockchain', 'indices': [63, 74]}, {'text': 'NasdaqListed', 'indices': [75, 88]}]","💎 Minting #Bitcoin in Paraguay 🇵🇾

🚀 $BITF #BTC #BitcoinMining #Blockchain #NasdaqListed https://t.co/SMfvJcPpTU","['', 'minting', 'bitcoin', 'paraguay', 'bitf', 'btc', 'bitcoinmining', 'blockchain', 'nasdaqlisted', 'httpstcosmfvjcpptu']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
2930,204,Nikhil Chinapa,True,2022-03-10 06:19:54+00:00,33,273,1978201,"[{'text': 'crypto', 'indices': [8, 15]}, {'text': 'HODL', 'indices': [47, 52]}, {'text': 'BTC', 'indices': [53, 57]}]","Oh hai, #crypto traders.. 

Just keep calm and #HODL #BTC. https://t.co/gSos0bpDmN","['oh', 'hai', 'crypto', 'trader', 'keep', 'calm', 'hodl', 'btc', 'httpstcogsos0bpdmn']",0.30000000000000004,Positive,0.223,0.0,0.777,0.3182,Positive
2940,214,David Gokhshtein,True,2022-03-10 21:54:46+00:00,40,313,610961,"[{'text': 'bitcoin', 'indices': [12, 20]}, {'text': 'cryptocurrency', 'indices': [25, 40]}]",If you love #bitcoin and #cryptocurrency in general — we want you to come work at @gokhshteinmedia.,"['love', 'bitcoin', 'cryptocurrency', 'general', 'want', 'come', 'work', 'gokhshteinmedia']",0.275,Positive,0.478,0.0,0.522,0.6705,Positive
2947,221,Lark Davis,True,2022-03-10 21:44:46+00:00,236,2073,916793,"[{'text': 'bitcoin', 'indices': [109, 117]}, {'text': 'crypto', 'indices': [118, 125]}]",The grand irony of markets is that everyone wants to buy the tops and few want to accumulate during bottoms. #bitcoin #crypto,"['grand', 'irony', 'market', 'everyone', 'want', 'buy', 'top', 'want', 'accumulate', 'bottom', 'bitcoin', 'crypto']",0.5,Positive,0.474,0.077,0.449,0.6369,Positive
2969,243,Bitcoin Magazine,True,2022-03-10 15:42:00+00:00,653,4127,2227400,"[{'text': 'bitcoin', 'indices': [49, 57]}]","Since Bitcoin Sign Guy photobombed Janet Yellen, #bitcoin has risen 1,552% https://t.co/qvvkelkLlS","['since', 'bitcoin', 'sign', 'guy', 'photobombed', 'janet', 'yellen', 'bitcoin', 'risen', '1552', 'httpstcoqvvkelklls']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
2979,253,MMCrypto,True,2022-03-10 05:12:40+00:00,296,2522,804290,"[{'text': 'BTC', 'indices': [9, 13]}]",ALERT 🚨: #BTC HAS TO CLOSE ABOVE $38’000 TODAY! https://t.co/NIXGrFqJ83,"['alert', 'btc', 'close', '38', '000', 'today', 'httpstconixgrfqj83']",0.0,Neutral,0.268,0.0,0.732,0.296,Positive
2980,254,警視庁サイバーセキュリティ対策本部,True,2022-03-10 09:43:39+00:00,111,166,70529,"[{'text': '寄付金詐欺', 'indices': [59, 65]}, {'text': 'ビットコイン', 'indices': [66, 73]}, {'text': 'BTC', 'indices': [74, 78]}, {'text': '詐欺メール', 'indices': [79, 85]}]","【サイバー犯罪対策課】
昨今の情勢に応じてビットコイン等の暗号資産などの寄付を呼び掛ける詐欺のメールにご注意下さい。
#寄付金詐欺 #ビットコイン #BTC #詐欺メール","['', 'サイバー犯罪対策課', '昨今の情勢に応じてビットコイン等の暗号資産などの寄付を呼び掛ける詐欺のメールにご注意下さい', '寄付金詐欺', 'ビットコイン', 'btc', '詐欺メール']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
2981,255,警視庁生活安全部,True,2022-03-10 09:42:44+00:00,64,95,207017,"[{'text': '寄付金詐欺', 'indices': [53, 59]}, {'text': 'ビットコイン', 'indices': [60, 67]}, {'text': 'BTC', 'indices': [68, 72]}, {'text': '詐欺メール', 'indices': [73, 79]}]","昨今の情勢に応じたビットコインなどの暗号資産を含めた寄付を呼び掛ける詐欺のメールにご注意をお願いします。
＃寄付金詐欺　＃ビットコイン　＃BTC　＃詐欺メール","['昨今の情勢に応じたビットコインなどの暗号資産を含めた寄付を呼び掛ける詐欺のメールにご注意をお願いします', '寄付金詐欺', 'ビットコイン', 'btc', '詐欺メール']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
2982,256,Investing.com,True,2022-03-10 08:54:11+00:00,59,215,724759,"[{'text': 'BTC', 'indices': [67, 71]}, {'text': 'BITCOIN', 'indices': [72, 80]}]","⚠️BREAKING:

*BITCOIN SINKS BACK BELOW $40000 AMID CRYPTO SELLOFF

#BTC #BITCOIN https://t.co/9ZymI2gYsP","['', 'breaking', 'bitcoin', 'sink', 'back', '40000', 'amid', 'crypto', 'selloff', 'btc', 'bitcoin', 'httpstco9zymi2gysp']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
2983,257,Crypto (DJ) Prestige,True,2022-03-10 15:53:44+00:00,30,135,142804,"[{'text': 'BTC', 'indices': [14, 18]}, {'text': 'RetirementInvestment', 'indices': [91, 112]}]",So bullish on #BTC I’ve decided to buy some every day for a year no matter what the price! #RetirementInvestment,"['bullish', 'btc', 'decided', 'buy', 'every', 'day', 'year', 'matter', 'price', 'retirementinvestment']",0.0,Neutral,0.109,0.0,0.891,0.0258,Neutral
2985,259,Binance en Español,True,2022-03-10 17:05:10+00:00,30,157,256798,"[{'text': 'BTC', 'indices': [32, 36]}]","Veces que sobrevivimos los dips #BTC

Junio 2011: -99%
Agosto 2012: -56%
Abril 2013: -83%
Diciembre 2013: -50%
Dici… https://t.co/FtyPA86QcB","['veces', 'que', 'sobrevivimos', 'los', 'dip', 'btc', 'junio', '2011', '99', 'agosto', '2012', '56', 'abril', '2013', '83', 'diciembre', '2013', '50', 'dici', 'httpstcoftypa86qcb']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
2986,260,Bitfarms,True,2022-03-10 19:26:05+00:00,41,275,23168,"[{'text': 'Bitcoin', 'indices': [10, 18]}, {'text': 'BTC', 'indices': [43, 47]}, {'text': 'BitcoinMining', 'indices': [48, 62]}, {'text': 'Blockchain', 'indices': [63, 74]}, {'text': 'NasdaqListed', 'indices': [75, 88]}]","💎 Minting #Bitcoin in Paraguay 🇵🇾

🚀 $BITF #BTC #BitcoinMining #Blockchain #NasdaqListed https://t.co/SMfvJcPpTU","['', 'minting', 'bitcoin', 'paraguay', 'bitf', 'btc', 'bitcoinmining', 'blockchain', 'nasdaqlisted', 'httpstcosmfvjcpptu']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
2987,261,Nikhil Chinapa,True,2022-03-10 06:19:54+00:00,33,273,1978201,"[{'text': 'crypto', 'indices': [8, 15]}, {'text': 'HODL', 'indices': [47, 52]}, {'text': 'BTC', 'indices': [53, 57]}]","Oh hai, #crypto traders.. 

Just keep calm and #HODL #BTC. https://t.co/gSos0bpDmN","['oh', 'hai', 'crypto', 'trader', 'keep', 'calm', 'hodl', 'btc', 'httpstcogsos0bpdmn']",0.30000000000000004,Positive,0.223,0.0,0.777,0.3182,Positive
2995,269,Lark Davis,True,2022-03-10 21:27:00+00:00,27,137,916793,"[{'text': 'bitcoin', 'indices': [4, 12]}, {'text': 'ethereum', 'indices': [14, 23]}, {'text': 'crypto', 'indices': [65, 72]}]","Buy #bitcoin, #ethereum, $matic, $sol and great range of the top #crypto on FTX US!

Use the link below to start yo… https://t.co/eKlEKtUVkK","['buy', 'bitcoin', 'ethereum', 'matic', 'sol', 'great', 'range', 'top', 'crypto', 'ftx', 'u', 'use', 'link', 'start', 'yo', 'httpstcoeklektuvkk']",0.65,Positive,0.312,0.0,0.688,0.7096,Positive
3006,280,David Gokhshtein,True,2022-03-10 21:54:46+00:00,40,313,610961,"[{'text': 'bitcoin', 'indices': [12, 20]}, {'text': 'cryptocurrency', 'indices': [25, 40]}]",If you love #bitcoin and #cryptocurrency in general — we want you to come work at @gokhshteinmedia.,"['love', 'bitcoin', 'cryptocurrency', 'general', 'want', 'come', 'work', 'gokhshteinmedia']",0.275,Positive,0.478,0.0,0.522,0.6705,Positive
3013,287,Lark Davis,True,2022-03-10 21:44:46+00:00,236,2073,916793,"[{'text': 'bitcoin', 'indices': [109, 117]}, {'text': 'crypto', 'indices': [118, 125]}]",The grand irony of markets is that everyone wants to buy the tops and few want to accumulate during bottoms. #bitcoin #crypto,"['grand', 'irony', 'market', 'everyone', 'want', 'buy', 'top', 'want', 'accumulate', 'bottom', 'bitcoin', 'crypto']",0.5,Positive,0.474,0.077,0.449,0.6369,Positive
3035,309,Bitcoin Magazine,True,2022-03-10 15:42:00+00:00,653,4127,2227400,"[{'text': 'bitcoin', 'indices': [49, 57]}]","Since Bitcoin Sign Guy photobombed Janet Yellen, #bitcoin has risen 1,552% https://t.co/qvvkelkLlS","['since', 'bitcoin', 'sign', 'guy', 'photobombed', 'janet', 'yellen', 'bitcoin', 'risen', '1552', 'httpstcoqvvkelklls']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3045,319,MMCrypto,True,2022-03-10 05:12:40+00:00,296,2522,804290,"[{'text': 'BTC', 'indices': [9, 13]}]",ALERT 🚨: #BTC HAS TO CLOSE ABOVE $38’000 TODAY! https://t.co/NIXGrFqJ83,"['alert', 'btc', 'close', '38', '000', 'today', 'httpstconixgrfqj83']",0.0,Neutral,0.268,0.0,0.732,0.296,Positive
3046,320,警視庁サイバーセキュリティ対策本部,True,2022-03-10 09:43:39+00:00,111,166,70529,"[{'text': '寄付金詐欺', 'indices': [59, 65]}, {'text': 'ビットコイン', 'indices': [66, 73]}, {'text': 'BTC', 'indices': [74, 78]}, {'text': '詐欺メール', 'indices': [79, 85]}]","【サイバー犯罪対策課】
昨今の情勢に応じてビットコイン等の暗号資産などの寄付を呼び掛ける詐欺のメールにご注意下さい。
#寄付金詐欺 #ビットコイン #BTC #詐欺メール","['', 'サイバー犯罪対策課', '昨今の情勢に応じてビットコイン等の暗号資産などの寄付を呼び掛ける詐欺のメールにご注意下さい', '寄付金詐欺', 'ビットコイン', 'btc', '詐欺メール']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3047,321,警視庁生活安全部,True,2022-03-10 09:42:44+00:00,64,95,207017,"[{'text': '寄付金詐欺', 'indices': [53, 59]}, {'text': 'ビットコイン', 'indices': [60, 67]}, {'text': 'BTC', 'indices': [68, 72]}, {'text': '詐欺メール', 'indices': [73, 79]}]","昨今の情勢に応じたビットコインなどの暗号資産を含めた寄付を呼び掛ける詐欺のメールにご注意をお願いします。
＃寄付金詐欺　＃ビットコイン　＃BTC　＃詐欺メール","['昨今の情勢に応じたビットコインなどの暗号資産を含めた寄付を呼び掛ける詐欺のメールにご注意をお願いします', '寄付金詐欺', 'ビットコイン', 'btc', '詐欺メール']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3048,322,Investing.com,True,2022-03-10 08:54:11+00:00,59,215,724759,"[{'text': 'BTC', 'indices': [67, 71]}, {'text': 'BITCOIN', 'indices': [72, 80]}]","⚠️BREAKING:

*BITCOIN SINKS BACK BELOW $40000 AMID CRYPTO SELLOFF

#BTC #BITCOIN https://t.co/9ZymI2gYsP","['', 'breaking', 'bitcoin', 'sink', 'back', '40000', 'amid', 'crypto', 'selloff', 'btc', 'bitcoin', 'httpstco9zymi2gysp']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3049,323,Crypto (DJ) Prestige,True,2022-03-10 15:53:44+00:00,30,135,142804,"[{'text': 'BTC', 'indices': [14, 18]}, {'text': 'RetirementInvestment', 'indices': [91, 112]}]",So bullish on #BTC I’ve decided to buy some every day for a year no matter what the price! #RetirementInvestment,"['bullish', 'btc', 'decided', 'buy', 'every', 'day', 'year', 'matter', 'price', 'retirementinvestment']",0.0,Neutral,0.109,0.0,0.891,0.0258,Neutral
3051,325,Binance en Español,True,2022-03-10 17:05:10+00:00,30,157,256798,"[{'text': 'BTC', 'indices': [32, 36]}]","Veces que sobrevivimos los dips #BTC

Junio 2011: -99%
Agosto 2012: -56%
Abril 2013: -83%
Diciembre 2013: -50%
Dici… https://t.co/FtyPA86QcB","['veces', 'que', 'sobrevivimos', 'los', 'dip', 'btc', 'junio', '2011', '99', 'agosto', '2012', '56', 'abril', '2013', '83', 'diciembre', '2013', '50', 'dici', 'httpstcoftypa86qcb']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3052,326,Bitfarms,True,2022-03-10 19:26:05+00:00,41,275,23168,"[{'text': 'Bitcoin', 'indices': [10, 18]}, {'text': 'BTC', 'indices': [43, 47]}, {'text': 'BitcoinMining', 'indices': [48, 62]}, {'text': 'Blockchain', 'indices': [63, 74]}, {'text': 'NasdaqListed', 'indices': [75, 88]}]","💎 Minting #Bitcoin in Paraguay 🇵🇾

🚀 $BITF #BTC #BitcoinMining #Blockchain #NasdaqListed https://t.co/SMfvJcPpTU","['', 'minting', 'bitcoin', 'paraguay', 'bitf', 'btc', 'bitcoinmining', 'blockchain', 'nasdaqlisted', 'httpstcosmfvjcpptu']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3053,327,Nikhil Chinapa,True,2022-03-10 06:19:54+00:00,33,273,1978201,"[{'text': 'crypto', 'indices': [8, 15]}, {'text': 'HODL', 'indices': [47, 52]}, {'text': 'BTC', 'indices': [53, 57]}]","Oh hai, #crypto traders.. 

Just keep calm and #HODL #BTC. https://t.co/gSos0bpDmN","['oh', 'hai', 'crypto', 'trader', 'keep', 'calm', 'hodl', 'btc', 'httpstcogsos0bpdmn']",0.30000000000000004,Positive,0.223,0.0,0.777,0.3182,Positive
3061,335,Lark Davis,True,2022-03-10 21:27:00+00:00,27,137,916793,"[{'text': 'bitcoin', 'indices': [4, 12]}, {'text': 'ethereum', 'indices': [14, 23]}, {'text': 'crypto', 'indices': [65, 72]}]","Buy #bitcoin, #ethereum, $matic, $sol and great range of the top #crypto on FTX US!

Use the link below to start yo… https://t.co/eKlEKtUVkK","['buy', 'bitcoin', 'ethereum', 'matic', 'sol', 'great', 'range', 'top', 'crypto', 'ftx', 'u', 'use', 'link', 'start', 'yo', 'httpstcoeklektuvkk']",0.65,Positive,0.312,0.0,0.688,0.7096,Positive
3077,351,David Gokhshtein,True,2022-03-10 21:54:46+00:00,40,313,610961,"[{'text': 'bitcoin', 'indices': [12, 20]}, {'text': 'cryptocurrency', 'indices': [25, 40]}]",If you love #bitcoin and #cryptocurrency in general — we want you to come work at @gokhshteinmedia.,"['love', 'bitcoin', 'cryptocurrency', 'general', 'want', 'come', 'work', 'gokhshteinmedia']",0.275,Positive,0.478,0.0,0.522,0.6705,Positive
3084,358,Lark Davis,True,2022-03-10 21:44:46+00:00,236,2073,916793,"[{'text': 'bitcoin', 'indices': [109, 117]}, {'text': 'crypto', 'indices': [118, 125]}]",The grand irony of markets is that everyone wants to buy the tops and few want to accumulate during bottoms. #bitcoin #crypto,"['grand', 'irony', 'market', 'everyone', 'want', 'buy', 'top', 'want', 'accumulate', 'bottom', 'bitcoin', 'crypto']",0.5,Positive,0.474,0.077,0.449,0.6369,Positive
3106,380,Bitcoin Magazine,True,2022-03-10 15:42:00+00:00,653,4127,2227400,"[{'text': 'bitcoin', 'indices': [49, 57]}]","Since Bitcoin Sign Guy photobombed Janet Yellen, #bitcoin has risen 1,552% https://t.co/qvvkelkLlS","['since', 'bitcoin', 'sign', 'guy', 'photobombed', 'janet', 'yellen', 'bitcoin', 'risen', '1552', 'httpstcoqvvkelklls']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3116,390,MMCrypto,True,2022-03-10 05:12:40+00:00,296,2522,804290,"[{'text': 'BTC', 'indices': [9, 13]}]",ALERT 🚨: #BTC HAS TO CLOSE ABOVE $38’000 TODAY! https://t.co/NIXGrFqJ83,"['alert', 'btc', 'close', '38', '000', 'today', 'httpstconixgrfqj83']",0.0,Neutral,0.268,0.0,0.732,0.296,Positive
3117,391,警視庁サイバーセキュリティ対策本部,True,2022-03-10 09:43:39+00:00,111,166,70529,"[{'text': '寄付金詐欺', 'indices': [59, 65]}, {'text': 'ビットコイン', 'indices': [66, 73]}, {'text': 'BTC', 'indices': [74, 78]}, {'text': '詐欺メール', 'indices': [79, 85]}]","【サイバー犯罪対策課】
昨今の情勢に応じてビットコイン等の暗号資産などの寄付を呼び掛ける詐欺のメールにご注意下さい。
#寄付金詐欺 #ビットコイン #BTC #詐欺メール","['', 'サイバー犯罪対策課', '昨今の情勢に応じてビットコイン等の暗号資産などの寄付を呼び掛ける詐欺のメールにご注意下さい', '寄付金詐欺', 'ビットコイン', 'btc', '詐欺メール']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3118,392,警視庁生活安全部,True,2022-03-10 09:42:44+00:00,64,95,207017,"[{'text': '寄付金詐欺', 'indices': [53, 59]}, {'text': 'ビットコイン', 'indices': [60, 67]}, {'text': 'BTC', 'indices': [68, 72]}, {'text': '詐欺メール', 'indices': [73, 79]}]","昨今の情勢に応じたビットコインなどの暗号資産を含めた寄付を呼び掛ける詐欺のメールにご注意をお願いします。
＃寄付金詐欺　＃ビットコイン　＃BTC　＃詐欺メール","['昨今の情勢に応じたビットコインなどの暗号資産を含めた寄付を呼び掛ける詐欺のメールにご注意をお願いします', '寄付金詐欺', 'ビットコイン', 'btc', '詐欺メール']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3119,393,Investing.com,True,2022-03-10 08:54:11+00:00,59,215,724759,"[{'text': 'BTC', 'indices': [67, 71]}, {'text': 'BITCOIN', 'indices': [72, 80]}]","⚠️BREAKING:

*BITCOIN SINKS BACK BELOW $40000 AMID CRYPTO SELLOFF

#BTC #BITCOIN https://t.co/9ZymI2gYsP","['', 'breaking', 'bitcoin', 'sink', 'back', '40000', 'amid', 'crypto', 'selloff', 'btc', 'bitcoin', 'httpstco9zymi2gysp']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3120,394,Crypto (DJ) Prestige,True,2022-03-10 15:53:44+00:00,30,135,142804,"[{'text': 'BTC', 'indices': [14, 18]}, {'text': 'RetirementInvestment', 'indices': [91, 112]}]",So bullish on #BTC I’ve decided to buy some every day for a year no matter what the price! #RetirementInvestment,"['bullish', 'btc', 'decided', 'buy', 'every', 'day', 'year', 'matter', 'price', 'retirementinvestment']",0.0,Neutral,0.109,0.0,0.891,0.0258,Neutral
3122,396,Binance en Español,True,2022-03-10 17:05:10+00:00,30,157,256798,"[{'text': 'BTC', 'indices': [32, 36]}]","Veces que sobrevivimos los dips #BTC

Junio 2011: -99%
Agosto 2012: -56%
Abril 2013: -83%
Diciembre 2013: -50%
Dici… https://t.co/FtyPA86QcB","['veces', 'que', 'sobrevivimos', 'los', 'dip', 'btc', 'junio', '2011', '99', 'agosto', '2012', '56', 'abril', '2013', '83', 'diciembre', '2013', '50', 'dici', 'httpstcoftypa86qcb']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3123,397,Bitfarms,True,2022-03-10 19:26:05+00:00,41,275,23168,"[{'text': 'Bitcoin', 'indices': [10, 18]}, {'text': 'BTC', 'indices': [43, 47]}, {'text': 'BitcoinMining', 'indices': [48, 62]}, {'text': 'Blockchain', 'indices': [63, 74]}, {'text': 'NasdaqListed', 'indices': [75, 88]}]","💎 Minting #Bitcoin in Paraguay 🇵🇾

🚀 $BITF #BTC #BitcoinMining #Blockchain #NasdaqListed https://t.co/SMfvJcPpTU","['', 'minting', 'bitcoin', 'paraguay', 'bitf', 'btc', 'bitcoinmining', 'blockchain', 'nasdaqlisted', 'httpstcosmfvjcpptu']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3124,398,Nikhil Chinapa,True,2022-03-10 06:19:54+00:00,33,273,1978201,"[{'text': 'crypto', 'indices': [8, 15]}, {'text': 'HODL', 'indices': [47, 52]}, {'text': 'BTC', 'indices': [53, 57]}]","Oh hai, #crypto traders.. 

Just keep calm and #HODL #BTC. https://t.co/gSos0bpDmN","['oh', 'hai', 'crypto', 'trader', 'keep', 'calm', 'hodl', 'btc', 'httpstcogsos0bpdmn']",0.30000000000000004,Positive,0.223,0.0,0.777,0.3182,Positive
3132,406,Lark Davis,True,2022-03-10 21:27:00+00:00,27,137,916793,"[{'text': 'bitcoin', 'indices': [4, 12]}, {'text': 'ethereum', 'indices': [14, 23]}, {'text': 'crypto', 'indices': [65, 72]}]","Buy #bitcoin, #ethereum, $matic, $sol and great range of the top #crypto on FTX US!

Use the link below to start yo… https://t.co/eKlEKtUVkK","['buy', 'bitcoin', 'ethereum', 'matic', 'sol', 'great', 'range', 'top', 'crypto', 'ftx', 'u', 'use', 'link', 'start', 'yo', 'httpstcoeklektuvkk']",0.65,Positive,0.312,0.0,0.688,0.7096,Positive
